<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.03.25	0.74323	0.74582	0.74184	0.74492	375102	56265300000	37
2021.03.26	0.74492	0.74901	0.74482	0.74598	303999	45599850000	30
2021.03.29	0.74612	0.74704	0.74288	0.74568	294742	44211300000	32
2021.03.30	0.74568	0.74873	0.74416	0.74518	308154	46223100000	30
2021.03.31	0.74518	0.75242	0.74473	0.75078	337871	50680650000	37
2021.04.01	0.75068	0.75270	0.74840	0.74998	350932	52639800000	30
2021.04.02	0.74998	0.75169	0.74674	0.74775	119802	17970300000	30
2021.04.05	0.74859	0.75130	0.74653	0.74723	233766	35064900000	30
2021.04.06	0.74723	0.74860	0.73975	0.74043	295677	44351550000	30
2021.04.07	0.74048	0.74073	0.73419	0.73711	304257	45638550000	31
2021.04.08	0.73712	0.73772	0.73387	0.73531	266604	39990600000	30
2021.04.09	0.73531	0.73885	0.73295	0.73642	311021	46653150000	30
2021.04.12	0.73753	0.73843	0.73333	0.73378	322309	48346350000	37
2021.04.13	0.73373	0.73554	0.73148	0.73428	355816	53372400000	30
2021.04.14	0.73428	0.73779	0.73233	0.73643	351247	52687050000	37
2021.04.15	0.73643	0.73916	0.73431	0.73503	296971	44545650000	30
2021.04.16	0.73496	0.73624	0.73318	0.73475	206738	31010700000	30
2021.04.19	0.73349	0.73621	0.72835	0.72928	228071	34210650000	30
2021.04.20	0.72889	0.73250	0.72558	0.72583	239821	35973150000	31
2021.04.21	0.72578	0.73588	0.72529	0.73348	255325	38298750000	30
2021.04.22	0.73343	0.73625	0.73125	0.73288	375744	56361600000	30
2021.04.23	0.73288	0.73506	0.73089	0.73193	328168	49225200000	34
2021.04.26	0.73109	0.73840	0.73108	0.73668	338667	50800050000	30
2021.04.27	0.73668	0.73889	0.73521	0.73663	315004	47250600000	30
2021.04.28	0.73668	0.74009	0.73588	0.73844	374123	56118450000	37
2021.04.29	0.73847	0.74121	0.73671	0.73923	365671	54850650000	30
2021.04.30	0.73923	0.74399	0.73884	0.74233	381708	57256200000	30
2021.05.03	0.74198	0.74404	0.74003	0.74120	310265	46539750000	30
2021.05.04	0.74120	0.74396	0.73956	0.74178	382929	57439350000	30
2021.05.05	0.74168	0.74601	0.74143	0.74388	324569	48685350000	30
2021.05.06	0.74388	0.74746	0.74135	0.74658	377146	56571900000	30
2021.05.07	0.74658	0.74720	0.74030	0.74074	379815	56972250000	30
2021.05.10	0.74301	0.74511	0.74117	0.74433	396782	59517300000	37
