<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.04.14	1.49741	1.50454	1.49667	1.49975	509914	76487100000	20
2021.04.15	1.49977	1.50181	1.49460	1.50039	519144	77871600000	20
2021.04.16	1.50047	1.50233	1.49636	1.49865	499706	74955900000	20
2021.04.19	1.49688	1.50953	1.49508	1.50837	590545	88581750000	20
2021.04.20	1.50840	1.51843	1.50562	1.51742	606863	91029450000	20
2021.04.21	1.51742	1.51904	1.49898	1.50402	542374	81356100000	20
2021.04.22	1.50399	1.50868	1.49817	1.50256	597449	89617350000	20
2021.04.23	1.50257	1.51015	1.49943	1.50878	520523	78078450000	20
2021.04.26	1.50857	1.50995	1.49577	1.49789	539713	80956950000	20
2021.04.27	1.49765	1.49994	1.49640	1.49875	501373	75205950000	20
2021.04.28	1.49868	1.49992	1.49014	1.49300	566185	84927750000	20
2021.04.29	1.49296	1.49382	1.48789	1.48813	536983	80547450000	20
2021.04.30	1.48813	1.48887	1.47577	1.47683	561489	84223350000	20
2021.05.03	1.47843	1.48397	1.47623	1.48105	324767	48715050000	20
2021.05.04	1.48101	1.48378	1.47783	1.47854	408537	61280550000	20
2021.05.05	1.47864	1.47864	1.47040	1.47237	501849	75277350000	20
2021.05.06	1.47237	1.47678	1.46467	1.46576	419516	62927400000	20
2021.05.07	1.46577	1.47860	1.46473	1.47574	599872	89980800000	20
2021.05.10	1.47398	1.47624	1.46703	1.46729	598931	89839650000	20
2021.05.11	1.46719	1.47467	1.46702	1.46998	684683	102702450000	20
2021.05.12	1.46994	1.47015	1.45814	1.46441	733886	110082900000	20
2021.05.13	1.46431	1.47201	1.46293	1.46905	738839	110825850000	20
2021.05.14	1.46904	1.47290	1.46689	1.47043	605714	90857100000	20
2021.05.17	1.47057	1.47413	1.46547	1.46625	636035	95405250000	20
2021.05.18	1.46625	1.47512	1.46422	1.47419	620647	93097050000	20
2021.05.19	1.47398	1.48159	1.47202	1.47668	785486	117822900000	20
2021.05.20	1.47676	1.48000	1.47275	1.47458	630887	94633050000	20
