<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.03.25	148.796	150.044	148.751	149.924	723303	108495450000	28
2021.03.26	149.922	151.534	149.894	151.146	695856	104378400000	23
2021.03.29	151.261	151.794	150.569	151.016	755208	113281200000	28
2021.03.30	151.016	151.934	150.947	151.568	429302	64395300000	28
2021.03.31	151.568	152.773	151.395	152.480	757482	113622300000	28
2021.04.01	152.480	153.057	152.277	152.893	697066	104559900000	28
2021.04.02	152.893	153.204	152.694	153.204	532250	79837500000	23
2021.04.05	152.903	153.354	152.821	153.090	619245	92886750000	28
2021.04.06	153.090	153.402	151.611	151.636	670080	100512000000	28
2021.04.07	151.636	152.061	150.648	150.847	715535	107330250000	28
2021.04.08	150.847	151.076	149.872	149.987	651272	97690800000	28
2021.04.09	149.987	150.922	149.580	150.320	647868	97180200000	23
2021.04.12	150.339	150.575	149.745	150.220	572337	85850550000	28
2021.04.13	150.220	150.817	149.656	149.929	642347	96352050000	28
2021.04.14	149.929	150.448	149.573	149.988	651211	97681650000	28
2021.04.15	149.987	150.189	149.674	149.894	609424	91413600000	28
2021.04.16	149.894	150.653	149.369	150.554	648492	97273800000	23
2021.04.19	150.395	151.309	149.876	151.189	724775	108716250000	28
2021.04.20	151.189	151.964	150.551	150.617	718345	107751750000	28
2021.04.21	150.617	150.958	150.034	150.514	692870	103930500000	28
2021.04.22	150.483	150.637	149.405	149.418	717875	107681250000	28
2021.04.23	149.418	149.941	149.047	149.852	689718	103457700000	23
2021.04.26	149.609	150.369	149.526	150.187	677829	101674350000	28
2021.04.27	150.196	151.234	150.095	151.119	665473	99820950000	28
2021.04.28	151.119	151.553	150.964	151.238	791124	118668600000	28
2021.04.29	151.246	152.395	151.191	151.802	656491	98473650000	28
2021.04.30	151.802	152.102	150.860	151.097	711952	106792800000	23
2021.05.03	150.859	151.920	150.782	151.632	547243	82086450000	28
2021.05.04	151.632	152.046	150.988	151.807	747189	112078350000	28
2021.05.05	151.807	152.221	151.707	151.766	634255	95138250000	28
2021.05.06	151.783	152.112	151.234	151.484	513159	76973850000	27
2021.05.07	151.471	152.105	151.249	152.022	805131	120769650000	23
2021.05.10	151.985	154.015	151.937	153.567	795070	119260500000	28
2021.05.11	153.572	153.951	153.134	153.592	785435	117815250000	28
2021.05.12	153.563	154.420	153.483	154.040	791128	118669200000	28
2021.05.13	154.040	154.327	153.457	153.747	723601	108540150000	28
2021.05.14	153.746	154.275	153.602	154.075	638860	95829000000	23
2021.05.17	154.092	154.453	153.721	154.308	669831	100474650000	28
2021.05.18	154.287	154.818	154.218	154.426	622602	93390300000	28
2021.05.19	154.430	154.800	153.528	154.100	791599	118739850000	28
2021.05.20	154.100	154.402	153.608	154.288	712851	106927650000	28
2021.05.21	154.288	154.667	153.999	154.094	683985	102597750000	23
2021.05.24	154.128	154.223	153.759	153.899	621596	93239400000	28
2021.05.25	153.907	154.440	153.763	153.872	712701	106905150000	28
2021.05.26	153.883	154.336	153.763	154.091	687384	103107600000	28
