<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2018.02.06	3339.05	3473.45	3338.05	3469.45	72357	10529100	120
2018.02.07	3420.45	3464.15	3400.65	3435.20	36027	5077950	130
2018.02.08	3429.45	3442.15	3335.15	3335.15	53123	7694850	130
2018.02.09	3348.45	3377.45	3258.15	3350.20	74451	10927650	130
2018.02.12	3365.15	3391.50	3350.55	3385.45	42005	6088950	130
2018.02.13	3364.80	3373.55	3337.95	3353.45	30057	4306950	130
2018.02.14	3358.20	3394.35	3310.95	3388.45	35704	5168700	130
2018.02.15	3397.30	3412.90	3374.50	3392.55	29817	4287600	130
2018.02.16	3396.55	3439.45	3394.40	3427.55	25410	3582150	140
2018.02.19	3435.30	3440.35	3398.15	3404.45	7417	984000	130
2018.02.20	3408.45	3437.50	3397.95	3417.45	20131	2809500	140
2018.02.21	3425.45	3440.35	3403.95	3407.45	20187	2805000	130
2018.02.22	3398.45	3439.85	3391.85	3422.45	24714	3472200	120
2018.02.23	3440.10	3459.45	3423.55	3455.45	17608	2435400	130
2018.02.26	3460.30	3481.60	3452.60	3479.50	5524	0	110
2018.02.27	3472.60	3477.30	3440.50	3440.50	7716	0	110
2018.02.28	3443.30	3463.70	3417.50	3417.50	10075	0	140
2018.03.01	3424.30	3435.70	3351.30	3370.50	24095	0	110
2018.03.02	3377.20	3377.20	3314.30	3350.50	15024	0	120
2018.03.05	3321.35	3373.35	3291.55	3369.35	19640	2946000	110
2018.03.06	3373.10	3390.40	3354.30	3367.35	20132	3019800	130
2018.03.07	3331.10	3387.35	3329.10	3385.35	25848	3877200	130
2018.03.08	3386.00	3420.75	3375.25	3415.25	14625	2193750	130
2018.03.09	3413.00	3437.20	3403.50	3426.25	11182	1677300	130
2018.03.12	3439.15	3447.15	3418.75	3425.15	12058	1808700	120
2018.03.13	3434.15	3448.35	3373.15	3381.15	19748	2962200	130
2018.03.14	3389.90	3418.50	3386.20	3399.15	20159	3023850	120
2018.03.15	3405.80	3420.65	3391.95	3419.65	11029	1654350	130
2018.03.16	3410.20	3450.90	3408.10	3434.65	11860	1779000	120
2018.03.19	3426.25	3432.75	3377.55	3400.25	23020	3453000	110
2018.03.20	3404.60	3419.85	3383.50	3417.85	15560	2334000	130
2018.03.21	3414.10	3422.30	3381.60	3388.35	27894	4184100	130
2018.03.22	3385.35	3395.55	3311.35	3314.35	29565	4434750	130
2018.03.23	3304.10	3324.05	3261.35	3268.35	46832	7024800	120
