<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.01.30	6871.35	6971.35	6853.85	6941.35	231552	11574047	70
2019.01.31	6943.05	6996.60	6936.80	6976.55	262230	13108423	70
2019.02.01	6985.55	7035.55	6966.55	7022.55	242485	12120815	70
2019.02.04	7024.05	7067.70	7003.85	7065.55	190843	9537430	70
2019.02.05	7056.75	7188.35	7053.00	7175.45	210379	10514477	70
2019.02.06	7170.65	7188.25	7148.25	7164.25	193516	9673200	70
2019.02.07	7159.55	7191.55	7093.05	7115.55	297038	14848040	70
2019.02.08	7112.15	7119.80	7068.15	7116.35	240583	12023387	70
2019.02.11	7105.60	7154.45	7090.35	7121.40	217577	10875557	70
2019.02.12	7134.50	7174.05	7125.55	7154.70	186613	9331052	70
2019.02.13	7164.35	7210.35	7148.85	7192.80	220269	11008845	70
2019.02.14	7170.20	7237.15	7169.95	7209.45	267804	13386491	70
2019.02.15	7206.25	7266.90	7182.75	7247.25	242247	12105168	70
2019.02.18	7250.45	7252.50	7212.10	7220.35	108437	5416818	70
2019.02.19	7225.95	7237.45	7165.95	7182.45	176692	8832842	70
2019.02.20	7183.75	7248.15	7170.25	7232.85	205908	10291273	70
2019.02.21	7211.70	7243.00	7144.05	7168.05	221710	11079011	70
2019.02.22	7174.55	7224.75	7166.55	7183.45	175323	8763466	70
2019.02.25	7197.80	7216.65	7158.75	7166.45	166193	8305434	70
2019.02.26	7168.50	7174.45	7094.75	7143.55	212404	10617943	70
2019.02.27	7139.85	7157.35	7086.65	7109.85	174981	8745577	70
2019.02.28	7096.95	7108.15	7049.35	7086.10	158145	7901817	70
2019.03.01	7098.45	7140.45	7098.45	7138.65	170129	8505391	70
2019.03.04	7145.15	7179.25	7106.65	7134.15	209609	10476612	70
2019.03.05	7135.95	7204.05	7126.65	7179.45	177725	8882410	70
2019.03.06	7178.05	7224.35	7174.55	7182.05	181005	9045431	70
2019.03.07	7159.75	7197.05	7130.05	7139.25	210677	10531366	70
2019.03.08	7136.05	7147.25	7080.75	7144.65	206624	10327867	70
2019.03.11	7132.55	7188.55	7116.75	7142.45	184329	9215663	70
2019.03.12	7144.85	7173.45	7086.90	7165.35	213281	10661612	70
2019.03.13	7160.95	7189.45	7129.15	7156.95	185640	9278117	70
2019.03.14	7145.55	7221.55	7137.20	7186.00	215574	10777203	70
2019.03.15	7197.05	7250.95	7195.55	7239.55	155137	7755459	70
2019.03.18	7232.60	7312.05	7232.60	7299.05	140765	7034922	70
2019.03.19	7300.00	7358.95	7291.75	7301.70	168884	8441452	70
2019.03.20	7297.10	7351.15	7284.10	7312.35	195486	9771091	70
2019.03.21	7325.30	7379.15	7300.70	7359.15	200483	10020780	70
2019.03.22	7366.95	7366.95	7193.45	7195.60	247721	12382946	70
2019.03.25	7169.80	7216.75	7153.15	7188.55	243082	12149910	70
2019.03.26	7204.25	7230.85	7178.45	7216.55	206376	10315297	70
2019.03.27	7213.85	7235.35	7167.35	7210.95	257028	12848231	70
2019.03.28	7197.25	7275.25	7192.25	7267.85	387163	19352541	70
2019.03.29	7270.85	7301.35	7242.85	7294.70	574284	28709991	70
